"bodyid","post","pre","downstream","upstream","synweight","assignedOlHex1","assignedOlHex2","flywireType","group","name","somaSide","statusLabel","superclass","type","vfbId","hemibrainType","itoleeHl","supertype","birthtime","mancBodyid","mancGroup","mancType","subclass","synonyms","class","rootSide","somaNeuromere","trumanHl","dimorphism","matchingNotes","entryNerve","mancSerial","mcnsSerial","serialMotif","fruDsx","exitNerve","receptorType","somaLocation","tosomaLocation","status","totalNtPredictions","predictedNtConfidence","predictedNt","celltypeTotalNtPredictions","celltypePredictedNt","celltypePredictedNtConfidence","consensusNt","voxels","locationType","soma","role","superclass_export"
30973,567,218,1611,567,2178,NA,NA,"Tm16",11000,"Tm16_L","L","Prelim Roughly traced","ol_intrinsic","Tm16","VFB_jrmc0q6y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75048,39780,22346","","Traced",218,0.97027724981308,"acetylcholine",78168,"acetylcholine",0.962339162826538,"acetylcholine",261549211,NA,TRUE,"INTERNEURON","ol_intrinsic"
30978,967,263,1889,967,2856,NA,NA,"LC10d",13593,"LC10d_L","L","Prelim Roughly traced","visual_projection","LC10d","VFB_jrmc260r",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74376,15028,31422","","Traced",263,0.956309378147125,"acetylcholine",46220,"acetylcholine",0.949901401996613,"acetylcholine",390963983,NA,TRUE,"INPUT_VISUAL","visual_projection"
30985,594,208,1277,594,1871,NA,NA,"CB4181",NA,"CB4181_R","R","Roughly traced","cb_intrinsic","CB4181","VFB_jrmc3bke",NA,"LALa1_posterior","27307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30542,35456,22390","","Traced",208,0.942074000835419,"acetylcholine",208,"acetylcholine",0.942074000835419,"acetylcholine",385926031,NA,TRUE,"INTERNEURON","cb_intrinsic"
30993,740,210,1396,740,2136,NA,NA,"LC10a",10573,"LC10a_R","R","Roughly traced","visual_projection","LC10a","VFB_jrmc25kj",NA,"VPNd2","10573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fru_high",NA,NA,"24572,23740,29646","","Traced",210,0.965500175952911,"acetylcholine",71805,"acetylcholine",0.946389019489288,"acetylcholine",385770278,NA,TRUE,"INPUT_VISUAL","visual_projection"
31006,3183,417,3421,3183,6604,NA,NA,"LCe07",13722,"LC23_R","R","Roughly traced","visual_projection","LC23","VFB_jrmc27wy",NA,"VPNp1_lateral","12833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29356,24660,31608","","Traced",417,0.953842401504517,"acetylcholine",5914,"acetylcholine",0.950130701065063,"acetylcholine",571414904,NA,TRUE,"INTERNEURON","visual_projection"
31008,1647,665,5720,1647,7367,NA,NA,"LC14a1",12586,"LC14a-1_L","L","Roughly traced","ol_intrinsic","LC14a-1","VFB_jrmc26w0",NA,"VPNp1_lateral","12586",NA,NA,NA,NA,NA,NA,"ol_bilateral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70215,19008,30244","","Traced",665,0.942620992660522,"acetylcholine",18457,"acetylcholine",0.94345223903656,"acetylcholine",1026687321,NA,TRUE,"INTERNEURON","ol_intrinsic"
31033,582,236,1595,582,2177,NA,NA,"LC10a",10573,"LC10a_L","L","Prelim Roughly traced","visual_projection","LC10a","VFB_jrmc25m9",NA,"VPNd2","10573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fru_high",NA,NA,"71264,21606,29590","","Traced",236,0.954171895980835,"acetylcholine",71805,"acetylcholine",0.946389019489288,"acetylcholine",387129735,NA,TRUE,"INPUT_VISUAL","visual_projection"
31036,876,283,2309,876,3185,NA,NA,"LC36",14941,"LC36_R","R","Roughly traced","visual_projection","LC36","VFB_jrmc28c3","LC36","VPNp&v1_posterior","14179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27538,19448,34160","","Traced",283,0.94390594959259,"acetylcholine",10678,"acetylcholine",0.924917578697205,"acetylcholine",434679477,NA,TRUE,"INTERNEURON","visual_projection"
31045,640,213,1184,640,1824,NA,NA,"CL121_a",NA,"CL121_a_L","L","Prelim Roughly traced","cb_intrinsic","CL121_a","VFB_jrmc349o","CL121","PSa1","14274",NA,NA,NA,NA,NA,"Cachero 2010: aDT-g; Yu 2010: aDT5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fru_low",NA,NA,"55050,32896,13392","","Traced",213,0.722073435783386,"gaba",1198,"gaba",0.77988988161087,"gaba",448067287,NA,TRUE,"INTERNEURON","cb_intrinsic"
31059,429,230,1262,429,1691,NA,NA,"DNpe054",31059,"DNpe054(DNp16/17)_R","R","Prelim Roughly traced","descending_neuron","DNpe054","VFB_jrmc30ve","DNp16/17","PSp2","21027",NA,31112,29904,"DNht001","ht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47819,20619,36514","","Traced",230,0.932659268379211,"acetylcholine",1592,"acetylcholine",0.93154114484787,"acetylcholine",560316993,NA,TRUE,"INTERNEURON","descending_neuron"
31084,1011,240,1688,1011,2699,NA,NA,"LC10d",13593,"LC10d_R","R","Roughly traced","visual_projection","LC10d","VFB_jrmc260y",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24451,21219,30036","","Traced",240,0.954523086547852,"acetylcholine",46220,"acetylcholine",0.949901401996613,"acetylcholine",387968253,NA,TRUE,"INPUT_VISUAL","visual_projection"
31096,1461,245,1756,1461,3217,NA,NA,"SMP068",NA,"SMP068_L","L","Prelim Roughly traced","cb_intrinsic","SMP068","VFB_jrmc1cyn","SMP068","SMPad2","31096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fru_high",NA,NA,"53222,7352,18732","","Traced",245,0.813957989215851,"glutamate",1091,"glutamate",0.820326268672943,"glutamate",407800494,NA,TRUE,"INTERNEURON","cb_intrinsic"
31105,1162,230,1410,1162,2572,NA,NA,"LPLC2",11498,"LPLC2_L","L","Prelim Roughly traced","visual_projection","LPLC2","VFB_jrmc23s9","LPLC2","VPNd1","11498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68592,19502,35024","","Traced",230,0.970525324344635,"acetylcholine",59097,"acetylcholine",0.951763272285461,"acetylcholine",387720026,NA,TRUE,"INPUT_VISUAL","visual_projection"
31113,620,271,1468,620,2088,NA,NA,"CB1047",31113,"CB1047_R","R","Roughly traced","cb_intrinsic","CB1047","VFB_jrmc3fjo",NA,"DM6_ventral","31113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41166,24922,39118","","Traced",271,0.896108627319336,"acetylcholine",1119,"acetylcholine",0.921080112457275,"acetylcholine",275494855,NA,TRUE,"INTERNEURON","cb_intrinsic"
31169,488,237,1619,488,2107,NA,NA,"LC9",11372,"LC9_R","R","Roughly traced","visual_projection","LC9","VFB_jrmc28q9","LC9","VPNd3","11372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24548,19716,33244","","Traced",237,0.921538233757019,"acetylcholine",66141,"acetylcholine",0.929643988609314,"acetylcholine",383431522,NA,TRUE,"INTERNEURON","visual_projection"
31173,1061,305,2537,1061,3598,NA,NA,"LC36",14941,"LC36_R","R","Roughly traced","visual_projection","LC36","VFB_jrmc28cq","LC36","VPNp&v1_posterior","14179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25072,18110,36136","","Traced",305,0.942966461181641,"acetylcholine",10678,"acetylcholine",0.924917578697205,"acetylcholine",422333850,NA,TRUE,"INTERNEURON","visual_projection"
31193,1073,237,1727,1073,2800,NA,NA,"LC10d",13593,"LC10d_R","R","Roughly traced","visual_projection","LC10d","VFB_jrmc261q",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23819,20233,32335","","Traced",237,0.966537475585938,"acetylcholine",46220,"acetylcholine",0.949901401996613,"acetylcholine",387360897,NA,TRUE,"INPUT_VISUAL","visual_projection"
31197,790,207,1349,790,2139,NA,NA,"LC10c",17693,"LC10c-1_L","L","Prelim Roughly traced","visual_projection","LC10c-1","VFB_jrmc25us",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72421,17825,32288","","Traced",207,0.955961346626282,"acetylcholine",21748,"acetylcholine",0.948461413383484,"acetylcholine",263734988,NA,TRUE,"INTERNEURON","visual_projection"
31210,960,277,1972,960,2932,NA,NA,"TmY31",12701,"TmY17_R","R","Roughly traced","ol_intrinsic","TmY17","VFB_jrmc09zt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12058,47340,30814","","Traced",277,0.960711121559143,"acetylcholine",97194,"acetylcholine",0.964042484760284,"acetylcholine",384428386,NA,TRUE,"INTERNEURON","ol_intrinsic"
31221,1298,375,2575,1298,3873,NA,NA,"CL099",NA,"CL099_R","R","Prelim Roughly traced","cb_intrinsic","CL099","VFB_jrmc3by7","CL099","SLPav1_medial","19801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21718,18930,22842","","Traced",375,0.928243458271027,"acetylcholine",4005,"acetylcholine",0.943788409233093,"acetylcholine",528735099,NA,TRUE,"INTERNEURON","cb_intrinsic"
31225,951,310,2011,951,2962,NA,NA,"AVLP187b",31225,"AVLP187_L","L","Roughly traced","cb_intrinsic","AVLP187","VFB_jrmc3i8o","AVLP187","VLPl2_medial","13424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73092,21118,19632","","Traced",310,0.849610149860382,"acetylcholine",2562,"acetylcholine",0.897507071495056,"acetylcholine",434070369,NA,TRUE,"INTERNEURON","cb_intrinsic"
31250,861,215,1440,861,2301,NA,NA,"LC10a",10573,"LC10a_R","R","Roughly traced","visual_projection","LC10a","VFB_jrmc25nz",NA,"VPNd2","10573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fru_high",NA,NA,"25985,21337,31958","","Traced",215,0.929572880268097,"acetylcholine",71805,"acetylcholine",0.946389019489288,"acetylcholine",382480970,NA,TRUE,"INPUT_VISUAL","visual_projection"
31251,1616,394,2291,1616,3907,NA,NA,"LMa1",18565,"MeLo13_R","R","Roughly traced","ol_intrinsic","MeLo13","VFB_jrmc213w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35592,35748,34511","","Traced",394,0.774800956249237,"glutamate",30072,"glutamate",0.723407566547394,"glutamate",394200188,NA,TRUE,"INTERNEURON","ol_intrinsic"
31254,560,206,1530,560,2090,NA,NA,"LC10d",13593,"LC10d_R","R","Roughly traced","visual_projection","LC10d","VFB_jrmc262k",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24326,23632,30202","","Traced",206,0.951192557811737,"acetylcholine",46220,"acetylcholine",0.949901401996613,"acetylcholine",382442462,NA,TRUE,"INPUT_VISUAL","visual_projection"
31257,1778,251,1488,1778,3266,NA,NA,"LPLC2",11498,"LPLC2_R","R","Roughly traced","visual_projection","LPLC2","VFB_jrmc23rl","LPLC2","VPNd1","11498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25434,20222,32780","","Traced",251,0.955394685268402,"acetylcholine",59097,"acetylcholine",0.951763272285461,"acetylcholine",392131429,NA,TRUE,"INPUT_VISUAL","visual_projection"
31262,2030,361,2132,2030,4162,NA,NA,"LC4",12032,"LC4_R","R","Roughly traced","visual_projection","LC4","VFB_jrmc28dm","LC4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31963,32884,31037","","Traced",361,0.939863920211792,"acetylcholine",46241,"acetylcholine",0.959841430187225,"acetylcholine",509490954,NA,TRUE,"INPUT_VISUAL","visual_projection"
31272,808,419,3326,808,4134,NA,NA,"PLP106",NA,"PLP106_R","R","Prelim Roughly traced","cb_intrinsic","PLP106","VFB_jrmc1iv7","PLP106","LHl4_posterior","13321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22698,15280,28992","","Traced",419,0.965485215187073,"acetylcholine",2344,"acetylcholine",0.962732911109924,"acetylcholine",460383392,NA,TRUE,"INTERNEURON","cb_intrinsic"
31281,1354,255,2371,1354,3725,NA,NA,"LC31b,LC31c",11794,"LC31b_R","R","Roughly traced","visual_projection","LC31b","VFB_jrmc28aa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33004,33660,31406","","Traced",255,0.951918601989746,"acetylcholine",6507,"acetylcholine",0.951615571975708,"acetylcholine",504872286,NA,TRUE,"INTERNEURON","visual_projection"
31287,748,282,1770,748,2518,NA,NA,"LC9",11372,"LC9_R","R","Roughly traced","visual_projection","LC9","VFB_jrmc28mh","LC9","VPNd3","11372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23020,17995,35149","","Traced",282,0.885264158248901,"acetylcholine",66141,"acetylcholine",0.929643988609314,"acetylcholine",381945663,NA,TRUE,"INTERNEURON","visual_projection"
31289,1003,180,1270,1003,2273,NA,NA,"CB1583",NA,"GNG422_L","L","Prelim Roughly traced","cb_intrinsic","GNG422","VFB_jrmc2u1y",NA,"LB3","24255",NA,NA,NA,NA,NA,NA,NA,NA,"LB","03B_put1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"51745,47177,34932","","Traced",180,0.798832774162292,"gaba",1208,"gaba",0.782033324241638,"gaba",386177039,NA,TRUE,"INTERNEURON","cb_intrinsic"
31295,1400,338,2559,1400,3959,NA,NA,"PS252",NA,"PS252_L","L","Prelim Roughly traced","cb_intrinsic","PS252","VFB_jrmc1jws","PS252","DM6_central1","19045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55866,17167,36654","","Traced",338,0.966120004653931,"acetylcholine",1573,"acetylcholine",0.963005721569061,"acetylcholine",442506374,NA,TRUE,"INTERNEURON","cb_intrinsic"
31301,2004,328,1788,2004,3792,NA,NA,"LC4",12032,"LC4_L","L","Prelim Roughly traced","visual_projection","LC4","VFB_jrmc28gk","LC4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71419,26564,27892","","Traced",328,0.968819677829742,"acetylcholine",46241,"acetylcholine",0.959841430187225,"acetylcholine",519344385,NA,TRUE,"INPUT_VISUAL","visual_projection"
31305,1170,453,3302,1170,4472,NA,NA,"CL271",31305,"CL271_R","R","Roughly traced","cb_intrinsic","CL271","VFB_jrmc34l6","CL271","DL1_ventral","20610",NA,NA,NA,NA,NA,NA,NA,NA,"CG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32682,21142,36304","","Traced",453,0.942614853382111,"acetylcholine",1602,"acetylcholine",0.936619400978088,"acetylcholine",424497699,NA,TRUE,"INTERNEURON","cb_intrinsic"
31308,1779,278,1518,1779,3297,NA,NA,"LC4",12032,"LC4_L","L","Prelim Roughly traced","visual_projection","LC4","VFB_jrmc28ey","LC4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71838,25830,27266","","Traced",278,0.964262425899506,"acetylcholine",46241,"acetylcholine",0.959841430187225,"acetylcholine",507760513,NA,TRUE,"INPUT_VISUAL","visual_projection"
31319,965,420,3749,965,4714,NA,NA,"LTe58",20526,"LoVP16_R","R","Roughly traced","visual_projection","LoVP16","VFB_jrmc1zve","PLP153","VPNp&v1_posterior","15074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27244,18964,34792","","Traced",420,0.944744110107422,"acetylcholine",5256,"acetylcholine",0.955004394054413,"acetylcholine",407836945,NA,TRUE,"INTERNEURON","visual_projection"
31327,560,307,2149,560,2709,NA,NA,"DNge108,DNge118",25876,"DNge108_L","L","Prelim Roughly traced","descending_neuron","DNge108","VFB_jrmc30it",NA,"LB7","19691",NA,25645,19444,"DNut065","ut",NA,NA,NA,"LB","07B",NA,"biological variability flywire",NA,NA,NA,NA,NA,NA,NA,"64176,40970,29815","","Traced",307,0.971567571163177,"acetylcholine",1741,"acetylcholine",0.968604862689972,"acetylcholine",716004050,NA,TRUE,"INTERNEURON","descending_neuron"
31330,7555,1804,12121,7555,19676,NA,NA,"PS049",29860,"PS049_L","L","Roughly traced","cb_intrinsic","PS049","VFB_jrmc1jjb","PS049","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66218,34283,19904","","Traced",1804,0.873617053031921,"gaba",3695,"gaba",0.867594659328461,"gaba",2508828778,NA,TRUE,"INTERNEURON","cb_intrinsic"
31332,1052,202,1303,1052,2355,NA,NA,"LLPC1",14358,"LLPC1_R","R","Roughly traced","visual_projection","LLPC1","VFB_jrmc22t4","LLPC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17406,36938,42918","","Traced",202,0.945913136005402,"acetylcholine",60556,"acetylcholine",0.951769292354584,"acetylcholine",381778281,NA,TRUE,"INTERNEURON","visual_projection"
31343,582,254,1807,582,2389,NA,NA,"CB3794",31343,"PS339_R","R","Roughly traced","cb_intrinsic","PS339","VFB_jrmc1k2k",NA,"LB3","21854",NA,NA,NA,NA,NA,NA,NA,NA,"LB","03A_put1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47998,48169,35482","","Traced",254,0.688386559486389,"glutamate",472,"glutamate",0.700713753700256,"glutamate",385007562,NA,TRUE,"INTERNEURON","cb_intrinsic"
31365,762,252,1734,762,2496,NA,NA,"PS034",NA,"PS034_R","R","Prelim Roughly traced","cb_intrinsic","PS034","VFB_jrmc1ji5","PS034","AOTUv1_ventral","31365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36798,16800,15630","","Traced",252,0.871012449264526,"acetylcholine",1484,"acetylcholine",0.925753831863403,"acetylcholine",501426884,NA,TRUE,"INTERNEURON","cb_intrinsic"
31369,882,234,1645,882,2527,NA,NA,"LC10d",13593,"LC10d_L","L","Prelim Roughly traced","visual_projection","LC10d","VFB_jrmc2641",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71732,22585,28600","","Traced",234,0.937451004981995,"acetylcholine",46220,"acetylcholine",0.949901401996613,"acetylcholine",466997893,NA,TRUE,"INPUT_VISUAL","visual_projection"
31403,1100,381,2972,1100,4072,NA,NA,"PLP099",NA,"PLP099_R","R","Prelim Roughly traced","cb_intrinsic","PLP099","VFB_jrmc1iuj","PLP099","LHl4_posterior","18294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22376,15620,28984","","Traced",381,0.954383671283722,"acetylcholine",2402,"acetylcholine",0.955370903015137,"acetylcholine",393886730,NA,TRUE,"INTERNEURON","cb_intrinsic"
31429,1952,328,1982,1952,3934,NA,NA,"LC4",12032,"LC4_L","L","Prelim Roughly traced","visual_projection","LC4","VFB_jrmc28f7","LC4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72612,24698,26902","","Traced",328,0.962914407253265,"acetylcholine",46241,"acetylcholine",0.959841430187225,"acetylcholine",507796778,NA,TRUE,"INPUT_VISUAL","visual_projection"
31434,631,221,1532,631,2163,NA,NA,"PS034",NA,"PS034_L","L","Prelim Roughly traced","cb_intrinsic","PS034","VFB_jrmc1ji6","PS034","AOTUv1_ventral","31365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59294,15736,15104","","Traced",221,0.930785000324249,"acetylcholine",1484,"acetylcholine",0.925753831863403,"acetylcholine",393766762,NA,TRUE,"INTERNEURON","cb_intrinsic"
31439,812,335,2325,812,3137,NA,NA,"LC36",14941,"LC36_R","R","Roughly traced","visual_projection","LC36","VFB_jrmc28by","LC36","VPNp&v1_posterior","14179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23724,17385,35905","","Traced",335,0.928461670875549,"acetylcholine",10678,"acetylcholine",0.924917578697205,"acetylcholine",468212325,NA,TRUE,"INTERNEURON","visual_projection"
31440,11847,3109,24181,11847,36028,NA,NA,"AVLP442",10098,"AVLP442_R","R","Roughly traced","cb_intrinsic","AVLP442","VFB_jrmc3iu6","AVLP442","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30384,22710,16312","","Traced",3109,0.955092310905457,"acetylcholine",6369,"acetylcholine",0.954487979412079,"acetylcholine",3291657659,NA,TRUE,"INTERNEURON","cb_intrinsic"
31454,1105,391,2617,1105,3722,NA,NA,"CB2872",16821,"PS353_R","R","Roughly traced","cb_intrinsic","PS353","VFB_jrmc1k3x",NA,"LB6","11577",NA,NA,NA,NA,NA,NA,NA,NA,"LB","06A_put1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39054,43466,32800","","Traced",391,0.854104280471802,"gaba",3719,"gaba",0.844556331634521,"gaba",615181378,NA,TRUE,"INTERNEURON","cb_intrinsic"
31456,882,221,1509,882,2391,NA,NA,"LC10d",13593,"LC10d_R","R","Roughly traced","visual_projection","LC10d","VFB_jrmc264i",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24464,20356,32286","","Traced",221,0.957171201705933,"acetylcholine",46220,"acetylcholine",0.949901401996613,"acetylcholine",380762932,NA,TRUE,"INPUT_VISUAL","visual_projection"
31498,821,325,2181,821,3002,NA,NA,"LC9",11372,"LC9_R","R","Roughly traced","visual_projection","LC9","VFB_jrmc28p5","LC9","VPNd3","11372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23868,18311,34811","","Traced",325,0.921015381813049,"acetylcholine",66141,"acetylcholine",0.929643988609314,"acetylcholine",464971151,NA,TRUE,"INTERNEURON","visual_projection"
31502,1012,269,2498,1012,3510,NA,NA,"SMP248b",31502,"SMP248_a_R","R","Roughly traced","cb_intrinsic","SMP248_a","VFB_jrmc1ddz","SMP248","VLPd&p1_posterior","13468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31100,8512,31074","","Traced",269,0.94228458404541,"acetylcholine",538,"acetylcholine",0.931455969810486,"acetylcholine",406861632,NA,TRUE,"INTERNEURON","cb_intrinsic"
31526,701,310,2638,701,3339,NA,NA,"LC36",14941,"LC36_R","R","Roughly traced","visual_projection","LC36","VFB_jrmc28ch","LC36","VPNp&v1_posterior","14179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26744,18715,33764","","Traced",310,0.949721992015839,"acetylcholine",10678,"acetylcholine",0.924917578697205,"acetylcholine",437406577,NA,TRUE,"INTERNEURON","visual_projection"
31538,2166,542,3984,2166,6150,NA,NA,"LT57",28551,"LoVP14_R","R","Roughly traced","visual_projection","LoVP14","VFB_jrmc1zvb","LT57","SLPav1_medial","28551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25728,21041,23537","","Traced",542,0.962213039398193,"acetylcholine",7619,"acetylcholine",0.948776364326477,"acetylcholine",442029023,NA,TRUE,"INTERNEURON","visual_projection"
31544,336,115,745,336,1081,NA,NA,"LC10d",13593,"LC10d_L","L","Prelim Roughly traced","visual_projection","LC10d","VFB_jrmc2626",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72520,20274,29742","","Traced",115,0.966288030147552,"acetylcholine",46220,"acetylcholine",0.949901401996613,"acetylcholine",228502553,NA,TRUE,"INPUT_VISUAL","visual_projection"
31563,1792,383,2202,1792,3994,NA,NA,"LPLC2",11498,"LPLC2_L","L","Prelim Roughly traced","visual_projection","LPLC2","VFB_jrmc23t0","LPLC2","VPNd1","11498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72352,17112,30488","","Traced",383,0.957000017166138,"acetylcholine",59097,"acetylcholine",0.951763272285461,"acetylcholine",480456876,NA,TRUE,"INPUT_VISUAL","visual_projection"
31567,1582,1532,9322,1582,10904,NA,NA,"AN_GNG_IPS_5",28131,"AN06B088_R","R","Prelim Roughly traced","ascending_neuron","AN06B088","VFB_jrmc3gcb",NA,NA,NA,"early",12152,12152,"AN06B088","BA",NA,NA,NA,"T3","06B",NA,NA,NA,12152,28131,"vnc convergent",NA,NA,NA,"50260,55256,124933","","Traced",1532,0.893557488918304,"gaba",3137,"gaba",0.889408946037292,"gaba",2574622021,NA,TRUE,"INTERNEURON","ascending_neuron"
31569,1247,404,3491,1247,4738,NA,NA,"CB0738",22032,"PVLP064_R","R","Prelim Roughly traced","cb_intrinsic","PVLP064","VFB_jrmc1kad","PVLP066,PVLP064","VLPl&d1_lateral","22032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23883,23424,21549","","Traced",404,0.962738037109375,"acetylcholine",2553,"acetylcholine",0.953462183475494,"acetylcholine",410599593,NA,TRUE,"INTERNEURON","cb_intrinsic"
31570,670,283,1886,670,2556,NA,NA,"LC9",11372,"LC9_L","L","Prelim Roughly traced","visual_projection","LC9","VFB_jrmc28mj","LC9","VPNd3","11372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72634,17450,33340","","Traced",283,0.947307884693146,"acetylcholine",66141,"acetylcholine",0.929643988609314,"acetylcholine",379472811,NA,TRUE,"INTERNEURON","visual_projection"
31613,683,246,1773,683,2456,NA,NA,"LC10c",12783,"LC10c-2_L","L","Prelim Roughly traced","visual_projection","LC10c-2","VFB_jrmc25zl",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71973,19598,29350","","Traced",246,0.95895129442215,"acetylcholine",22160,"acetylcholine",0.931111335754395,"acetylcholine",378258709,NA,TRUE,"INTERNEURON","visual_projection"
