"source","target","weight","layer","weight_norm"
10031,18146,14,"L1_to_L2",0.00884955752212389
10031,18335,31,"L1_to_L2",0.0195954487989886
10031,18388,6,"L1_to_L2",0.00379266750948167
10031,19066,22,"L1_to_L2",0.0139064475347661
10031,19563,11,"L1_to_L2",0.00695322376738306
10031,19961,9,"L1_to_L2",0.0056890012642225
10031,20205,14,"L1_to_L2",0.00884955752212389
10031,20922,25,"L1_to_L2",0.015802781289507
10031,21241,22,"L1_to_L2",0.0139064475347661
10031,21271,23,"L1_to_L2",0.0145385587863464
10031,22434,26,"L1_to_L2",0.0164348925410872
10031,23775,23,"L1_to_L2",0.0145385587863464
10031,24731,5,"L1_to_L2",0.00316055625790139
10031,26199,20,"L1_to_L2",0.0126422250316056
10031,28227,32,"L1_to_L2",0.0202275600505689
10031,29622,6,"L1_to_L2",0.00379266750948167
10031,29860,11,"L1_to_L2",0.00695322376738306
10031,34350,37,"L1_to_L2",0.0233881163084703
10031,35228,32,"L1_to_L2",0.0202275600505689
10031,36409,22,"L1_to_L2",0.0139064475347661
10031,46259,26,"L1_to_L2",0.0164348925410872
10031,52471,12,"L1_to_L2",0.00758533501896334
10031,52626,7,"L1_to_L2",0.00442477876106195
10031,53417,7,"L1_to_L2",0.00442477876106195
10031,54673,8,"L1_to_L2",0.00505689001264223
10031,71967,17,"L1_to_L2",0.0107458912768647
10031,83962,6,"L1_to_L2",0.00379266750948167
10031,98923,7,"L1_to_L2",0.00442477876106195
10031,141703,8,"L1_to_L2",0.00505689001264223
10031,513691,24,"L1_to_L2",0.0151706700379267
10031,516360,8,"L1_to_L2",0.00505689001264223
10031,516361,31,"L1_to_L2",0.0195954487989886
10031,518450,7,"L1_to_L2",0.00442477876106195
10031,519926,104,"L1_to_L2",0.0657395701643489
10031,523329,30,"L1_to_L2",0.0189633375474083
10031,523926,7,"L1_to_L2",0.00442477876106195
10031,524992,21,"L1_to_L2",0.0132743362831858
10031,527589,28,"L1_to_L2",0.0176991150442478
10031,533590,10,"L1_to_L2",0.00632111251580278
10033,10001,14,"Relay_to_DN",1
10034,10025,5,"VPN_to_L1",0.0118203309692671
10034,10510,5,"VPN_to_L1",0.0118203309692671
10034,10799,5,"VPN_to_L1",0.0118203309692671
10034,11397,5,"VPN_to_L1",0.0118203309692671
10034,11908,15,"VPN_to_L1",0.0354609929078014
10034,11919,47,"VPN_to_L1",0.111111111111111
10034,12069,156,"VPN_to_L1;Relay_to_DN",0.368794326241135
10034,12072,27,"VPN_to_L1",0.0638297872340425
10034,13234,5,"VPN_to_L1",0.0118203309692671
10034,13568,9,"VPN_to_L1",0.0212765957446809
10034,17766,7,"VPN_to_L1",0.016548463356974
10034,19932,7,"VPN_to_L1",0.016548463356974
10034,21414,17,"VPN_to_L1",0.0401891252955083
10034,24873,5,"VPN_to_L1",0.0118203309692671
10034,25800,8,"VPN_to_L1",0.0189125295508274
10034,34260,12,"VPN_to_L1",0.0283687943262411
10034,43646,7,"VPN_to_L1",0.016548463356974
10034,73647,18,"VPN_to_L1",0.0425531914893617
10034,78362,13,"VPN_to_L1",0.0307328605200946
10034,514141,6,"VPN_to_L1",0.0141843971631206
10034,521123,5,"VPN_to_L1",0.0118203309692671
10034,523769,30,"VPN_to_L1;Relay_to_DN",0.0709219858156028
10034,539235,9,"VPN_to_L1",0.0212765957446809
10035,10783,18,"Relay_to_DN",0.75
10035,11177,6,"Relay_to_DN",0.25
10037,10054,9,"VPN_to_L1",0.0272727272727273
10037,10219,5,"VPN_to_L1",0.0151515151515152
10037,11010,78,"VPN_to_L1",0.236363636363636
10037,11035,5,"VPN_to_L1",0.0151515151515152
10037,11500,59,"VPN_to_L1",0.178787878787879
10037,11872,12,"VPN_to_L1",0.0363636363636364
10037,12792,10,"VPN_to_L1;L1_to_L2",0.0303030303030303
10037,13212,10,"VPN_to_L1",0.0303030303030303
10037,16614,9,"VPN_to_L1",0.0272727272727273
10037,17766,8,"VPN_to_L1",0.0242424242424242
10037,19402,17,"VPN_to_L1",0.0515151515151515
10037,19932,7,"VPN_to_L1",0.0212121212121212
10037,25800,8,"VPN_to_L1",0.0242424242424242
10037,26227,12,"VPN_to_L1;L1_to_L2",0.0363636363636364
10037,61283,6,"VPN_to_L1",0.0181818181818182
10037,513339,5,"VPN_to_L1",0.0151515151515152
10037,519266,24,"VPN_to_L1",0.0727272727272727
10037,522969,11,"VPN_to_L1",0.0333333333333333
10037,537004,12,"VPN_to_L1",0.0363636363636364
10037,537482,10,"VPN_to_L1",0.0303030303030303
10037,801562,7,"VPN_to_L1",0.0212121212121212
10037,810937,6,"VPN_to_L1",0.0181818181818182
10038,10101,300,"L1_to_L2",0.0640614990390775
10038,10113,72,"L1_to_L2",0.0153747597693786
10038,10131,24,"L1_to_L2",0.0051249199231262
10038,10202,18,"L1_to_L2",0.00384368994234465
10038,10205,42,"L1_to_L2",0.00896860986547085
10038,10213,5,"L1_to_L2",0.00106769165065129
10038,10215,16,"L1_to_L2",0.00341661328208413
10038,10218,152,"L1_to_L2",0.0324578261797993
10038,10247,21,"L1_to_L2",0.00448430493273543
10038,10274,5,"L1_to_L2",0.00106769165065129
10038,10296,159,"L1_to_L2",0.0339525944907111
10038,10333,33,"L1_to_L2",0.00704676489429853
10038,10360,28,"L1_to_L2;Relay_to_DN",0.00597907324364723
10038,10365,27,"L1_to_L2",0.00576553491351698
10038,10489,30,"L1_to_L2",0.00640614990390775
10038,10543,25,"L1_to_L2",0.00533845825325646
10038,10544,84,"L1_to_L2",0.0179372197309417
10038,10646,7,"L1_to_L2",0.00149476831091181
10038,10668,11,"L1_to_L2",0.00234892163143284
10038,10760,144,"L1_to_L2;Relay_to_DN",0.0307495195387572
10038,10763,7,"L1_to_L2",0.00149476831091181
10038,10805,20,"L1_to_L2;Relay_to_DN",0.00427076660260517
10038,10806,153,"L1_to_L2",0.0326713645099295
10038,10868,13,"L1_to_L2",0.00277599829169336
10038,10886,6,"L1_to_L2",0.00128122998078155
10038,11056,101,"L1_to_L2",0.0215673713431561
10038,11142,11,"L1_to_L2",0.00234892163143284
10038,11158,87,"L1_to_L2",0.0185778347213325
10038,11288,6,"L1_to_L2",0.00128122998078155
10038,11427,184,"L1_to_L2",0.0392910527439675
10038,11495,8,"L1_to_L2",0.00170830664104207
10038,11588,7,"L1_to_L2",0.00149476831091181
10038,11622,40,"L1_to_L2",0.00854153320521034
10038,11645,21,"L1_to_L2",0.00448430493273543
10038,11706,16,"L1_to_L2",0.00341661328208413
10038,11713,30,"L1_to_L2",0.00640614990390775
10038,11820,5,"L1_to_L2",0.00106769165065129
10038,11970,142,"L1_to_L2",0.0303224428784967
10038,11982,65,"L1_to_L2",0.0138799914584668
10038,12229,6,"L1_to_L2",0.00128122998078155
10038,12348,5,"L1_to_L2",0.00106769165065129
10038,12447,52,"L1_to_L2",0.0111039931667734
10038,12484,19,"L1_to_L2",0.00405722827247491
10038,12705,50,"L1_to_L2",0.0106769165065129
10038,13123,58,"L1_to_L2",0.012385223147555
10038,13130,298,"L1_to_L2",0.063634422378817
10038,13240,5,"L1_to_L2",0.00106769165065129
10038,13324,37,"L1_to_L2",0.00790091821481956
10038,13445,134,"L1_to_L2",0.0286141362374546
10038,13519,5,"L1_to_L2",0.00106769165065129
10038,13758,5,"L1_to_L2",0.00106769165065129
10038,13771,52,"L1_to_L2",0.0111039931667734
10038,13922,24,"L1_to_L2;Relay_to_DN",0.0051249199231262
10038,14034,89,"L1_to_L2",0.019004911381593
10038,14208,11,"L1_to_L2",0.00234892163143284
10038,14429,76,"L1_to_L2",0.0162289130898996
10038,14469,6,"L1_to_L2",0.00128122998078155
10038,14484,7,"L1_to_L2",0.00149476831091181
10038,16671,31,"L1_to_L2",0.00661968823403801
10038,17802,21,"L1_to_L2",0.00448430493273543
10038,19681,7,"L1_to_L2",0.00149476831091181
10038,23839,11,"L1_to_L2",0.00234892163143284
10038,24215,6,"L1_to_L2",0.00128122998078155
10038,28131,7,"L1_to_L2",0.00149476831091181
10038,28708,9,"L1_to_L2",0.00192184497117233
10038,31892,7,"L1_to_L2",0.00149476831091181
10038,34624,6,"L1_to_L2",0.00128122998078155
10038,37588,5,"L1_to_L2",0.00106769165065129
10038,83661,69,"L1_to_L2",0.0147341447789878
10038,84747,9,"L1_to_L2",0.00192184497117233
10038,118264,7,"L1_to_L2",0.00149476831091181
10038,242405,66,"L1_to_L2",0.0140935297885971
10038,513057,6,"L1_to_L2",0.00128122998078155
10038,513499,12,"L1_to_L2",0.0025624599615631
10038,513691,16,"L1_to_L2",0.00341661328208413
10038,514021,6,"L1_to_L2",0.00128122998078155
10038,515718,13,"L1_to_L2",0.00277599829169336
10038,516680,13,"L1_to_L2",0.00277599829169336
10038,516820,5,"L1_to_L2",0.00106769165065129
10038,517236,16,"L1_to_L2",0.00341661328208413
10038,517410,6,"L1_to_L2",0.00128122998078155
10038,519841,44,"L1_to_L2",0.00939568652573137
10038,520194,8,"L1_to_L2",0.00170830664104207
10038,523643,6,"L1_to_L2",0.00128122998078155
10038,529641,9,"L1_to_L2",0.00192184497117233
10038,530155,59,"L1_to_L2",0.0125987614776852
10038,581131,82,"L1_to_L2",0.0175101430706812
10038,800313,271,"L1_to_L2",0.0578688874653
10038,800473,5,"L1_to_L2",0.00106769165065129
10038,800596,252,"L1_to_L2",0.0538116591928251
10038,800687,192,"L1_to_L2",0.0409993593850096
10038,800846,11,"L1_to_L2",0.00234892163143284
10038,801027,177,"L1_to_L2",0.0377962844330557
10038,801682,5,"L1_to_L2",0.00106769165065129
10038,814625,7,"L1_to_L2",0.00149476831091181
10038,901791,9,"L1_to_L2",0.00192184497117233
10038,903361,13,"L1_to_L2",0.00277599829169336
10038,934591,115,"L1_to_L2",0.0245569079649797
10041,10005,25,"L1_to_L2",0.00326157860404436
10041,10031,13,"L1_to_L2",0.00169602087410307
10041,10045,22,"L1_to_L2",0.00287018917155903
10041,10056,8,"L1_to_L2",0.00104370515329419
10041,10070,27,"L1_to_L2",0.00352250489236791
10041,10082,9,"L1_to_L2",0.00117416829745597
10041,10109,7,"L1_to_L2",0.00091324200913242
10041,10110,12,"L1_to_L2",0.00156555772994129
10041,10116,20,"L1_to_L2",0.00260926288323549
10041,10136,10,"L1_to_L2",0.00130463144161774
10041,10192,6,"L1_to_L2",0.000782778864970646
10041,10210,10,"L1_to_L2",0.00130463144161774
10041,10215,31,"L1_to_L2",0.004044357469015
10041,10232,7,"L1_to_L2",0.00091324200913242
10041,10238,12,"L1_to_L2",0.00156555772994129
10041,10297,7,"L1_to_L2",0.00091324200913242
10041,10360,50,"L1_to_L2;Relay_to_DN",0.00652315720808871
10041,10411,6,"L1_to_L2",0.000782778864970646
10041,10442,98,"L1_to_L2;Relay_to_DN",0.0127853881278539
10041,10457,14,"L1_to_L2",0.00182648401826484
10041,10483,5,"L1_to_L2",0.000652315720808871
10041,10489,6,"L1_to_L2",0.000782778864970646
10041,10517,20,"L1_to_L2",0.00260926288323549
10041,10544,13,"L1_to_L2",0.00169602087410307
10041,10546,20,"L1_to_L2",0.00260926288323549
10041,10577,8,"L1_to_L2",0.00104370515329419
10041,10585,7,"L1_to_L2",0.00091324200913242
10041,10606,24,"L1_to_L2",0.00313111545988258
10041,10638,17,"L1_to_L2",0.00221787345075016
10041,10654,10,"L1_to_L2;Relay_to_DN",0.00130463144161774
10041,10759,24,"L1_to_L2;Relay_to_DN",0.00313111545988258
10041,10760,62,"L1_to_L2;Relay_to_DN",0.00808871493803001
10041,10763,6,"L1_to_L2",0.000782778864970646
10041,10816,10,"L1_to_L2",0.00130463144161774
10041,10831,7,"L1_to_L2",0.00091324200913242
10041,10867,5,"L1_to_L2",0.000652315720808871
10041,10868,14,"L1_to_L2",0.00182648401826484
10041,10872,17,"L1_to_L2",0.00221787345075016
10041,10875,14,"L1_to_L2",0.00182648401826484
10041,10885,15,"L1_to_L2",0.00195694716242661
10041,10971,6,"L1_to_L2",0.000782778864970646
10041,10975,13,"L1_to_L2",0.00169602087410307
10041,10986,43,"L1_to_L2",0.0056099151989563
10041,10997,6,"L1_to_L2",0.000782778864970646
10041,11002,7,"L1_to_L2",0.00091324200913242
10041,11012,5,"L1_to_L2",0.000652315720808871
10041,11028,6,"L1_to_L2",0.000782778864970646
10041,11054,14,"L1_to_L2",0.00182648401826484
10041,11056,13,"L1_to_L2",0.00169602087410307
10041,11066,11,"L1_to_L2",0.00143509458577952
10041,11078,6,"L1_to_L2",0.000782778864970646
10041,11111,15,"L1_to_L2",0.00195694716242661
10041,11142,12,"L1_to_L2",0.00156555772994129
10041,11152,21,"L1_to_L2",0.00273972602739726
10041,11163,8,"L1_to_L2",0.00104370515329419
10041,11192,12,"L1_to_L2",0.00156555772994129
10041,11199,96,"L1_to_L2",0.0125244618395303
10041,11213,6,"L1_to_L2",0.000782778864970646
10041,11219,15,"L1_to_L2",0.00195694716242661
10041,11232,14,"L1_to_L2",0.00182648401826484
10041,11280,11,"L1_to_L2",0.00143509458577952
10041,11288,16,"L1_to_L2",0.00208741030658839
10041,11291,17,"L1_to_L2",0.00221787345075016
10041,11297,19,"L1_to_L2",0.00247879973907371
10041,11306,9,"L1_to_L2",0.00117416829745597
10041,11332,15,"L1_to_L2",0.00195694716242661
10041,11335,12,"L1_to_L2",0.00156555772994129
10041,11336,8,"L1_to_L2",0.00104370515329419
10041,11338,19,"L1_to_L2",0.00247879973907371
10041,11351,18,"L1_to_L2",0.00234833659491194
10041,11371,5,"L1_to_L2",0.000652315720808871
10041,11405,13,"L1_to_L2",0.00169602087410307
10041,11410,20,"L1_to_L2",0.00260926288323549
10041,11416,19,"L1_to_L2",0.00247879973907371
10041,11419,9,"L1_to_L2",0.00117416829745597
10041,11440,11,"L1_to_L2",0.00143509458577952
10041,11441,8,"L1_to_L2",0.00104370515329419
10041,11457,26,"L1_to_L2",0.00339204174820613
10041,11472,5,"L1_to_L2",0.000652315720808871
10041,11490,16,"L1_to_L2",0.00208741030658839
10041,11495,7,"L1_to_L2",0.00091324200913242
10041,11526,8,"L1_to_L2",0.00104370515329419
10041,11544,10,"L1_to_L2",0.00130463144161774
10041,11588,7,"L1_to_L2",0.00091324200913242
10041,11596,6,"L1_to_L2",0.000782778864970646
10041,11610,30,"L1_to_L2",0.00391389432485323
10041,11636,15,"L1_to_L2",0.00195694716242661
10041,11659,9,"L1_to_L2",0.00117416829745597
10041,11706,10,"L1_to_L2",0.00130463144161774
10041,11712,66,"L1_to_L2",0.0086105675146771
10041,11723,6,"L1_to_L2",0.000782778864970646
10041,11746,38,"L1_to_L2",0.00495759947814742
10041,11750,16,"L1_to_L2",0.00208741030658839
10041,11795,19,"L1_to_L2",0.00247879973907371
10041,11798,20,"L1_to_L2",0.00260926288323549
10041,11805,5,"L1_to_L2",0.000652315720808871
10041,11846,9,"L1_to_L2",0.00117416829745597
10041,11854,6,"L1_to_L2",0.000782778864970646
10041,11924,9,"L1_to_L2",0.00117416829745597
10041,11961,19,"L1_to_L2",0.00247879973907371
10041,12033,13,"L1_to_L2",0.00169602087410307
10041,12086,7,"L1_to_L2",0.00091324200913242
10041,12133,5,"L1_to_L2",0.000652315720808871
10041,12157,9,"L1_to_L2",0.00117416829745597
10041,12166,5,"L1_to_L2",0.000652315720808871
10041,12187,40,"L1_to_L2",0.00521852576647097
10041,12206,39,"L1_to_L2",0.0050880626223092
10041,12232,10,"L1_to_L2",0.00130463144161774
10041,12250,8,"L1_to_L2",0.00104370515329419
10041,12252,8,"L1_to_L2",0.00104370515329419
10041,12273,10,"L1_to_L2",0.00130463144161774
10041,12278,6,"L1_to_L2",0.000782778864970646
10041,12348,11,"L1_to_L2",0.00143509458577952
10041,12564,5,"L1_to_L2",0.000652315720808871
10041,12724,21,"L1_to_L2",0.00273972602739726
10041,12830,26,"L1_to_L2",0.00339204174820613
10041,12835,10,"L1_to_L2",0.00130463144161774
10041,12858,22,"L1_to_L2",0.00287018917155903
10041,12910,8,"L1_to_L2",0.00104370515329419
10041,12938,8,"L1_to_L2",0.00104370515329419
10041,12943,40,"L1_to_L2",0.00521852576647097
10041,12954,17,"L1_to_L2",0.00221787345075016
10041,12990,5,"L1_to_L2",0.000652315720808871
10041,12995,7,"L1_to_L2",0.00091324200913242
10041,13007,32,"L1_to_L2",0.00417482061317678
10041,13009,9,"L1_to_L2",0.00117416829745597
10041,13084,32,"L1_to_L2",0.00417482061317678
10041,13109,11,"L1_to_L2",0.00143509458577952
10041,13123,6,"L1_to_L2",0.000782778864970646
10041,13177,5,"L1_to_L2",0.000652315720808871
10041,13182,28,"L1_to_L2",0.00365296803652968
10041,13183,8,"L1_to_L2",0.00104370515329419
10041,13201,11,"L1_to_L2",0.00143509458577952
10041,13219,39,"L1_to_L2",0.0050880626223092
10041,13273,42,"L1_to_L2",0.00547945205479452
10041,13289,20,"L1_to_L2",0.00260926288323549
10041,13301,39,"L1_to_L2",0.0050880626223092
10041,13324,6,"L1_to_L2",0.000782778864970646
10041,13327,15,"L1_to_L2",0.00195694716242661
10041,13345,12,"L1_to_L2",0.00156555772994129
10041,13404,7,"L1_to_L2",0.00091324200913242
10041,13441,5,"L1_to_L2",0.000652315720808871
10041,13450,10,"L1_to_L2",0.00130463144161774
10041,13464,5,"L1_to_L2",0.000652315720808871
10041,13497,8,"L1_to_L2",0.00104370515329419
10041,13534,12,"L1_to_L2",0.00156555772994129
10041,13598,10,"L1_to_L2",0.00130463144161774
10041,13618,6,"L1_to_L2",0.000782778864970646
10041,13642,5,"L1_to_L2",0.000652315720808871
10041,13648,8,"L1_to_L2",0.00104370515329419
10041,13710,29,"L1_to_L2",0.00378343118069145
10041,13724,6,"L1_to_L2",0.000782778864970646
10041,13751,28,"L1_to_L2",0.00365296803652968
10041,13783,8,"L1_to_L2",0.00104370515329419
10041,13786,5,"L1_to_L2",0.000652315720808871
10041,13798,7,"L1_to_L2",0.00091324200913242
10041,13800,13,"L1_to_L2",0.00169602087410307
10041,13805,14,"L1_to_L2",0.00182648401826484
10041,13824,10,"L1_to_L2",0.00130463144161774
10041,13942,6,"L1_to_L2",0.000782778864970646
10041,13991,6,"L1_to_L2",0.000782778864970646
10041,14002,8,"L1_to_L2",0.00104370515329419
10041,14003,6,"L1_to_L2",0.000782778864970646
10041,14040,49,"L1_to_L2",0.00639269406392694
10041,14112,5,"L1_to_L2",0.000652315720808871
10041,14123,5,"L1_to_L2",0.000652315720808871
10041,14127,31,"L1_to_L2",0.004044357469015
10041,14133,11,"L1_to_L2",0.00143509458577952
10041,14188,11,"L1_to_L2",0.00143509458577952
10041,14192,16,"L1_to_L2",0.00208741030658839
10041,14234,9,"L1_to_L2",0.00117416829745597
10041,14259,10,"L1_to_L2",0.00130463144161774
10041,14301,5,"L1_to_L2",0.000652315720808871
10041,14408,19,"L1_to_L2",0.00247879973907371
10041,14438,13,"L1_to_L2",0.00169602087410307
10041,14469,5,"L1_to_L2",0.000652315720808871
10041,14493,6,"L1_to_L2",0.000782778864970646
10041,14533,15,"L1_to_L2",0.00195694716242661
10041,14648,14,"L1_to_L2",0.00182648401826484
10041,14674,10,"L1_to_L2",0.00130463144161774
10041,14681,8,"L1_to_L2",0.00104370515329419
10041,14697,6,"L1_to_L2",0.000782778864970646
10041,14717,10,"L1_to_L2",0.00130463144161774
10041,14719,6,"L1_to_L2",0.000782778864970646
10041,14746,8,"L1_to_L2",0.00104370515329419
10041,14777,6,"L1_to_L2",0.000782778864970646
10041,14789,13,"L1_to_L2",0.00169602087410307
10041,14810,14,"L1_to_L2",0.00182648401826484
10041,14830,18,"L1_to_L2",0.00234833659491194
10041,14956,11,"L1_to_L2",0.00143509458577952
10041,14986,13,"L1_to_L2",0.00169602087410307
10041,15059,38,"L1_to_L2",0.00495759947814742
10041,15139,6,"L1_to_L2",0.000782778864970646
10041,15266,17,"L1_to_L2",0.00221787345075016
10041,15374,5,"L1_to_L2",0.000652315720808871
10041,15383,11,"L1_to_L2",0.00143509458577952
10041,15505,12,"L1_to_L2",0.00156555772994129
10041,15602,8,"L1_to_L2",0.00104370515329419
10041,15689,5,"L1_to_L2",0.000652315720808871
10041,15723,5,"L1_to_L2",0.000652315720808871
10041,15807,15,"L1_to_L2",0.00195694716242661
10041,15887,10,"L1_to_L2",0.00130463144161774
10041,15905,17,"L1_to_L2",0.00221787345075016
10041,16072,5,"L1_to_L2",0.000652315720808871
10041,16099,22,"L1_to_L2",0.00287018917155903
10041,16274,10,"L1_to_L2",0.00130463144161774
10041,16404,7,"L1_to_L2",0.00091324200913242
10041,16473,14,"L1_to_L2",0.00182648401826484
10041,16493,50,"L1_to_L2",0.00652315720808871
10041,16571,23,"L1_to_L2",0.00300065231572081
10041,16641,7,"L1_to_L2",0.00091324200913242
10041,16659,43,"L1_to_L2",0.0056099151989563
10041,16671,17,"L1_to_L2",0.00221787345075016
10041,16735,20,"L1_to_L2",0.00260926288323549
10041,16767,18,"L1_to_L2",0.00234833659491194
10041,16804,17,"L1_to_L2",0.00221787345075016
10041,17140,8,"L1_to_L2",0.00104370515329419
10041,17192,16,"L1_to_L2",0.00208741030658839
10041,17232,6,"L1_to_L2",0.000782778864970646
10041,17421,7,"L1_to_L2",0.00091324200913242
10041,17461,10,"L1_to_L2",0.00130463144161774
10041,17485,6,"L1_to_L2",0.000782778864970646
10041,17685,6,"L1_to_L2",0.000782778864970646
10041,17691,16,"L1_to_L2",0.00208741030658839
10041,17711,6,"L1_to_L2",0.000782778864970646
10041,17805,24,"L1_to_L2",0.00313111545988258
10041,17843,7,"L1_to_L2",0.00091324200913242
10041,17887,8,"L1_to_L2",0.00104370515329419
10041,18028,5,"L1_to_L2",0.000652315720808871
10041,18041,20,"L1_to_L2",0.00260926288323549
10041,18046,5,"L1_to_L2",0.000652315720808871
10041,18197,5,"L1_to_L2",0.000652315720808871
10041,18204,19,"L1_to_L2",0.00247879973907371
10041,18403,6,"L1_to_L2",0.000782778864970646
10041,18465,8,"L1_to_L2",0.00104370515329419
10041,18597,15,"L1_to_L2",0.00195694716242661
10041,18745,21,"L1_to_L2",0.00273972602739726
10041,18754,14,"L1_to_L2",0.00182648401826484
10041,18802,5,"L1_to_L2",0.000652315720808871
10041,18817,32,"L1_to_L2",0.00417482061317678
10041,18956,18,"L1_to_L2",0.00234833659491194
10041,19105,6,"L1_to_L2",0.000782778864970646
10041,19112,5,"L1_to_L2",0.000652315720808871
10041,19163,8,"L1_to_L2",0.00104370515329419
10041,19255,17,"L1_to_L2",0.00221787345075016
10041,19283,10,"L1_to_L2",0.00130463144161774
10041,19308,31,"L1_to_L2",0.004044357469015
10041,19309,7,"L1_to_L2",0.00091324200913242
10041,19331,17,"L1_to_L2",0.00221787345075016
10041,19445,10,"L1_to_L2",0.00130463144161774
10041,19452,7,"L1_to_L2",0.00091324200913242
10041,19476,7,"L1_to_L2",0.00091324200913242
10041,19586,10,"L1_to_L2",0.00130463144161774
10041,19720,55,"L1_to_L2",0.00717547292889759
10041,19736,29,"L1_to_L2",0.00378343118069145
10041,19998,9,"L1_to_L2",0.00117416829745597
10041,20076,16,"L1_to_L2",0.00208741030658839
10041,20205,7,"L1_to_L2",0.00091324200913242
10041,20251,5,"L1_to_L2",0.000652315720808871
10041,20755,7,"L1_to_L2",0.00091324200913242
10041,20798,15,"L1_to_L2",0.00195694716242661
10041,21174,19,"L1_to_L2",0.00247879973907371
10041,21237,6,"L1_to_L2",0.000782778864970646
10041,21366,8,"L1_to_L2",0.00104370515329419
10041,21568,10,"L1_to_L2",0.00130463144161774
10041,21793,11,"L1_to_L2",0.00143509458577952
10041,21797,5,"L1_to_L2",0.000652315720808871
10041,22126,26,"L1_to_L2",0.00339204174820613
10041,22278,18,"L1_to_L2",0.00234833659491194
10041,22524,7,"L1_to_L2",0.00091324200913242
10041,23526,7,"L1_to_L2",0.00091324200913242
10041,23616,12,"L1_to_L2",0.00156555772994129
10041,23734,11,"L1_to_L2",0.00143509458577952
